DateTime,Observed_QM,TOPKAPI_Q,Residual_LSTM_Prediction,Residual
2024-05-28 11:00:00,0.08,0.61,0.41468174815177916,-0.19531825
2024-05-28 12:00:00,0.09,0.61,0.40305480420589446,-0.2069452
2024-05-28 13:00:00,0.08,0.61,0.39460916876792906,-0.21539083
2024-05-28 14:00:00,0.09,0.61,0.38898505330085753,-0.22101495
2024-05-28 15:00:00,0.08,0.61,0.3674827820062637,-0.24251722
2024-05-28 16:00:00,0.07,0.61,0.3477226650714874,-0.26227733
2024-05-28 17:00:00,0.06,0.61,0.34894405364990233,-0.26105595
2024-05-28 18:00:00,0.08,0.6,0.3440190017223358,-0.255981
2024-05-28 19:00:00,0.08,0.61,0.36168824195861815,-0.24831176
2024-05-28 20:00:00,0.08,0.61,0.37732024550437926,-0.23267975
2024-05-28 21:00:00,0.08,0.61,0.38968570590019225,-0.2203143
2024-05-28 22:00:00,0.08,0.62,0.41504312574863433,-0.20495687
2024-05-28 23:00:00,0.08,0.62,0.42602623522281646,-0.19397376
2024-05-29 00:00:00,0.08,0.62,0.43282439827919006,-0.1871756
2024-05-29 01:00:00,0.07,0.62,0.43602464616298675,-0.18397535
2024-05-29 02:00:00,0.06,0.62,0.43775732338428497,-0.18224268
2024-05-29 03:00:00,0.06,0.62,0.43837275624275207,-0.18162724
2024-05-29 04:00:00,0.06,0.61,0.4281265890598297,-0.18187341
2024-05-29 05:00:00,0.07,0.61,0.42662113964557646,-0.18337886
2024-05-29 06:00:00,0.06,0.61,0.42458547711372374,-0.18541452
2024-05-29 07:00:00,0.06,0.61,0.4222752457857132,-0.18772475
2024-05-29 08:00:00,0.04,0.6,0.4102869242429733,-0.18971308
2024-05-29 09:00:00,0.05,0.6,0.40108383297920225,-0.19891617
2024-05-29 10:00:00,0.05,0.6,0.39492950439453123,-0.2050705
2024-05-29 11:00:00,0.04,0.6,0.3835487276315689,-0.21645127
2024-05-29 12:00:00,0.04,0.6,0.3757185250520706,-0.22428147
2024-05-29 13:00:00,0.04,0.6,0.3714010328054428,-0.22859897
2024-05-29 14:00:00,0.05,0.6,0.3614215463399887,-0.23857845
2024-05-29 15:00:00,0.05,0.59,0.344613921046257,-0.24538608
2024-05-29 16:00:00,0.06,0.59,0.34125271081924435,-0.24874729
2024-05-29 17:00:00,0.06,0.59,0.34001236796379086,-0.24998763
2024-05-29 18:00:00,0.07,0.59,0.33960523843765256,-0.25039476
2024-05-29 19:00:00,0.07,0.59,0.3471892738342285,-0.24281073
2024-05-29 20:00:00,0.07,0.59,0.3523021006584167,-0.2376979
2024-05-29 21:00:00,0.06,0.58,0.353133710026741,-0.22686629
2024-05-29 22:00:00,0.07,0.58,0.3604336994886398,-0.2195663
2024-05-29 23:00:00,0.07,0.58,0.36387065231800075,-0.21612935
2024-05-30 00:00:00,0.07,0.58,0.3648364114761352,-0.21516359
2024-05-30 01:00:00,0.06,0.58,0.3642493802309036,-0.21575062
2024-05-30 02:00:00,0.07,0.58,0.3619580733776092,-0.21804193
2024-05-30 03:00:00,0.07,0.58,0.35895665168762203,-0.22104335
2024-05-30 04:00:00,0.07,0.58,0.3638990539312362,-0.21610095
2024-05-30 05:00:00,0.07,0.57,0.35789463639259333,-0.21210536
2024-05-30 06:00:00,0.07,0.57,0.36004392027854915,-0.20995608
2024-05-30 07:00:00,0.06,0.57,0.36027114808559413,-0.20972885
2024-05-30 08:00:00,0.06,0.57,0.3606972169876098,-0.20930278
2024-05-30 09:00:00,0.05,0.57,0.35333096206188197,-0.21666904
2024-05-30 10:00:00,0.05,0.57,0.3478678089380264,-0.22213219
2024-05-30 11:00:00,0.06,0.57,0.3370551240444183,-0.23294488
2024-05-30 12:00:00,0.06,0.57,0.32957524776458735,-0.24042475
2024-05-30 13:00:00,0.05,0.57,0.3251062703132629,-0.24489373
2024-05-30 14:00:00,0.06,0.57,0.31557179212570186,-0.2544282
2024-05-30 15:00:00,0.06,0.56,0.28940957546234136,-0.27059042
2024-05-30 16:00:00,0.06,0.56,0.29269504308700567,-0.26730496
2024-05-30 17:00:00,0.05,0.56,0.29829075694084173,-0.26170924
2024-05-30 18:00:00,0.06,0.56,0.31080770254135137,-0.2491923
2024-05-30 19:00:00,0.06,0.56,0.31987823307514196,-0.24012177
2024-05-30 20:00:00,0.06,0.56,0.33243307232856756,-0.22756693
2024-05-30 21:00:00,0.06,0.56,0.3401212370395661,-0.21987876
2024-05-30 22:00:00,0.06,0.56,0.3443345850706101,-0.21566541
2024-05-30 23:00:00,0.06,0.56,0.3468247330188752,-0.21317527
2024-05-31 00:00:00,0.05,0.55,0.3372886657714844,-0.21271133
2024-05-31 01:00:00,0.06,0.55,0.3366732329130173,-0.21332677
2024-05-31 02:00:00,0.05,0.55,0.33551810979843144,-0.21448189
2024-05-31 03:00:00,0.05,0.55,0.3342304408550263,-0.21576956
2024-05-31 04:00:00,0.04,0.55,0.3328670144081116,-0.21713299
2024-05-31 05:00:00,0.05,0.55,0.3315225422382355,-0.21847746
2024-05-31 06:00:00,0.04,0.55,0.3299129486083985,-0.22008705
2024-05-31 07:00:00,0.04,0.55,0.291633027791977,-0.25836697
2024-05-31 08:00:00,0.04,0.55,0.26522620320320134,-0.2847738
2024-05-31 09:00:00,0.04,0.55,0.26481907367706303,-0.28518093
2024-05-31 10:00:00,0.03,0.55,0.27120064496994023,-0.27879936
2024-05-31 11:00:00,0.04,0.55,0.28032799363136296,-0.269672
2024-05-31 12:00:00,0.04,0.55,0.2895689487457276,-0.26043105
2024-05-31 13:00:00,0.04,0.56,0.30783468246459966,-0.25216532
2024-05-31 14:00:00,0.05,0.56,0.3147086030244828,-0.2452914
2024-05-31 15:00:00,0.07,0.59,0.3254786992073059,-0.2645213
2024-05-31 16:00:00,0.05,0.8,0.510643619298935,-0.28935638
2024-05-31 17:00:00,0.07,1.19,0.9050747179985046,-0.28492528
2024-05-31 18:00:00,0.08,1.37,1.0907556366920472,-0.27924436
2024-05-31 19:00:00,0.09,1.31,1.0465296483039856,-0.26347035
2024-05-31 20:00:00,0.12,1.23,0.9945649909973144,-0.23543501
2024-05-31 21:00:00,0.14,1.22,1.0079703789949417,-0.21202962
2024-05-31 22:00:00,0.18,1.22,1.025335059762001,-0.19466494
2024-05-31 23:00:00,0.2,1.18,0.9977383989095687,-0.1822616
2024-06-01 00:00:00,0.22,1.1,0.9267142474651338,-0.17328575
2024-06-01 01:00:00,0.22,1.0,0.8412289917469025,-0.15877101
2024-06-01 02:00:00,0.23,0.91,0.7619753962755204,-0.1480246
2024-06-01 03:00:00,0.24,0.84,0.6987072789669037,-0.14129272
2024-06-01 04:00:00,0.28,0.79,0.6534129762649536,-0.13658702
2024-06-01 05:00:00,0.36,0.75,0.6169919520616531,-0.13300805
2024-06-01 06:00:00,0.41,0.72,0.5889424097537994,-0.13105759
2024-06-01 07:00:00,0.39,0.7,0.5685258030891418,-0.1314742
2024-06-01 08:00:00,0.36,0.68,0.5474180209636689,-0.13258198
2024-06-01 09:00:00,0.33,0.67,0.5290670824050904,-0.14093292
2024-06-01 10:00:00,0.3,0.66,0.5057642644643784,-0.15423574
2024-06-01 11:00:00,0.28,0.65,0.48693042397499087,-0.16306958
2024-06-01 12:00:00,0.27,0.65,0.4755875259637833,-0.17441247
2024-06-01 13:00:00,0.26,0.64,0.457757323384285,-0.18224268
2024-06-01 14:00:00,0.26,0.64,0.4527202540636063,-0.18727975
2024-06-01 15:00:00,0.22,0.63,0.4327975708246231,-0.19720243
2024-06-01 16:00:00,0.21,0.63,0.42635919630527497,-0.2036408
2024-06-01 17:00:00,0.2,0.62,0.41191862046718597,-0.20808138
2024-06-01 18:00:00,0.21,0.62,0.41803507030010223,-0.20196493
2024-06-01 19:00:00,0.2,0.62,0.42359290540218353,-0.1964071
2024-06-01 20:00:00,0.18,0.62,0.43581634283065795,-0.18418366
2024-06-01 21:00:00,0.18,0.61,0.44195015788078307,-0.16804984
2024-06-01 22:00:00,0.17,0.61,0.4514751589298248,-0.15852484
2024-06-01 23:00:00,0.17,0.61,0.4559252119064331,-0.15407479
2024-06-02 00:00:00,0.17,0.61,0.4643329834938049,-0.14566702
2024-06-02 01:00:00,0.15,0.6,0.4589724004268646,-0.1410276
2024-06-02 02:00:00,0.15,0.6,0.4604399710893631,-0.13956003
2024-06-02 03:00:00,0.14,0.6,0.4589818626642227,-0.14101814
2024-06-02 04:00:00,0.15,0.6,0.45624554753303526,-0.14375445
2024-06-02 05:00:00,0.15,0.6,0.45325360298156736,-0.1467464
2024-06-02 06:00:00,0.15,0.6,0.45029006004333494,-0.14970994
2024-06-02 07:00:00,0.14,0.6,0.43895662426948545,-0.16104338
2024-06-02 08:00:00,0.13,0.6,0.430065980553627,-0.16993402
2024-06-02 09:00:00,0.11,0.6,0.41712296605110166,-0.18287703
2024-06-02 10:00:00,0.12,0.6,0.4085258305072784,-0.19147417
2024-06-02 11:00:00,0.12,0.59,0.3935739660263061,-0.19642603
2024-06-02 12:00:00,0.12,0.59,0.39117851495742795,-0.19882149
2024-06-02 13:00:00,0.12,0.59,0.3749878966808319,-0.2150121
2024-06-02 14:00:00,0.12,0.67,0.4009055626392365,-0.26909444
2024-06-02 15:00:00,0.11,1.17,0.8734477889537811,-0.2965522
2024-06-02 16:00:00,0.11,1.94,1.6499240124225616,-0.290076
2024-06-02 17:00:00,0.11,2.25,1.9880067110061646,-0.2619933
2024-06-02 18:00:00,0.09,2.44,2.2064586305618286,-0.23354137
2024-06-02 19:00:00,1.01,2.67,2.4672113341093063,-0.20278867
2024-06-02 20:00:00,4.29,2.7,2.5221979141235353,-0.17780209
2024-06-02 21:00:00,3.42,2.49,2.32959099650383,-0.160409
2024-06-02 22:00:00,2.84,2.18,2.0391901659965517,-0.14080983
2024-06-02 23:00:00,2.29,1.87,1.7523115006089212,-0.1176885
2024-06-03 00:00:00,2.02,1.62,1.5175363671779634,-0.10246363
2024-06-03 01:00:00,1.7,1.41,1.315347630381584,-0.09465237
2024-06-03 02:00:00,1.41,1.26,1.1677146798372269,-0.09228532
2024-06-03 03:00:00,1.29,1.15,1.0575253158807754,-0.092474684
2024-06-03 04:00:00,1.2,1.06,0.9665216854214669,-0.093478315
2024-06-03 05:00:00,1.12,1.0,0.9054896533489227,-0.09451035
2024-06-03 06:00:00,1.04,0.95,0.85431559830904,-0.0956844
2024-06-03 07:00:00,0.95,0.92,0.8223840799927712,-0.09761592
2024-06-03 08:00:00,0.87,0.89,0.7905093798041344,-0.09949062
2024-06-03 09:00:00,0.81,0.87,0.7682654139399528,-0.101734586
2024-06-03 10:00:00,0.75,0.85,0.7312131956219673,-0.118786804
2024-06-03 11:00:00,0.69,0.84,0.708753045797348,-0.13124695
2024-06-03 12:00:00,0.65,0.83,0.6909796464443206,-0.13902035
2024-06-03 13:00:00,0.61,0.82,0.6770219427347183,-0.14297806
2024-06-03 14:00:00,0.6,0.81,0.6649578785896302,-0.14504212
2024-06-03 15:00:00,0.58,0.81,0.6535960412025452,-0.15640396
2024-06-03 16:00:00,0.56,0.8,0.6436149805784226,-0.15638502
2024-06-03 17:00:00,0.49,0.8,0.646909910440445,-0.15309009
2024-06-03 18:00:00,0.48,0.8,0.6518144339323044,-0.14818557
2024-06-03 19:00:00,0.48,0.8,0.6565580099821091,-0.14344199
2024-06-03 20:00:00,0.45,0.81,0.6776073849201203,-0.13239262
2024-06-03 21:00:00,0.42,0.82,0.6949736547470092,-0.12502635
2024-06-03 22:00:00,0.41,0.83,0.7164301666617393,-0.11356983
2024-06-03 23:00:00,0.38,0.83,0.7247905898094177,-0.10520941
2024-06-04 00:00:00,0.37,0.83,0.7302348035573959,-0.0997652
2024-06-04 01:00:00,0.36,0.82,0.7221473750472068,-0.097852625
2024-06-04 02:00:00,0.35,0.82,0.7221757841110229,-0.097824216
2024-06-04 03:00:00,0.35,0.81,0.7107271453738213,-0.099272855
2024-06-04 04:00:00,0.32,0.8,0.6899144679307938,-0.11008553
2024-06-04 05:00:00,0.33,0.79,0.6698118978738785,-0.1201881
2024-06-04 06:00:00,0.32,0.79,0.661849149465561,-0.12815085
2024-06-04 07:00:00,0.3,0.78,0.6467268455028534,-0.13327315
2024-06-04 08:00:00,0.27,0.78,0.6362455475330353,-0.14375445
2024-06-04 09:00:00,0.26,0.77,0.6184437614679337,-0.15155624
2024-06-04 10:00:00,0.25,0.77,0.6059268009662628,-0.1640732
2024-06-04 11:00:00,0.25,0.77,0.5974243623018265,-0.17257564
2024-06-04 12:00:00,0.25,0.76,0.5829932487010956,-0.17700675
2024-06-04 13:00:00,0.25,0.76,0.5814499205350876,-0.17855008
2024-06-04 14:00:00,0.24,0.76,0.5814309960603714,-0.178569
2024-06-04 15:00:00,0.24,0.75,0.529619425535202,-0.22038057
2024-06-04 16:00:00,0.25,0.75,0.5252261906862259,-0.22477381
2024-06-04 17:00:00,0.25,0.75,0.5276500433683395,-0.22234996
2024-06-04 18:00:00,0.24,0.75,0.5313521027565002,-0.2186479
2024-06-04 19:00:00,0.24,0.74,0.5240126752853393,-0.21598732
2024-06-04 20:00:00,0.23,0.74,0.5421063953638077,-0.1978936
2024-06-04 21:00:00,0.2,0.74,0.5564033740758896,-0.18359663
2024-06-04 22:00:00,0.22,0.74,0.5657579505443573,-0.17424205
2024-06-04 23:00:00,0.22,0.74,0.5703216248750687,-0.16967838
2024-06-05 00:00:00,0.23,0.74,0.571940695643425,-0.1680593
2024-06-05 01:00:00,0.23,0.73,0.5698277014493942,-0.1601723
2024-06-05 02:00:00,0.21,0.73,0.5761145758628845,-0.15388542
2024-06-05 03:00:00,0.21,0.73,0.5797219681739807,-0.15027803
2024-06-05 04:00:00,0.21,0.73,0.5813599634170532,-0.14864004
2024-06-05 05:00:00,0.21,0.72,0.571397842168808,-0.14860216
2024-06-05 06:00:00,0.21,0.72,0.5700438779592514,-0.14995612
2024-06-05 07:00:00,0.2,0.72,0.560102270245552,-0.15989773
2024-06-05 08:00:00,0.18,0.72,0.5523478251695633,-0.16765217
2024-06-05 09:00:00,0.17,0.72,0.5476515901088714,-0.17234841
2024-06-05 10:00:00,0.17,0.72,0.5375584971904754,-0.1824415
2024-06-05 11:00:00,0.16,0.71,0.5207603341341018,-0.18923967
2024-06-05 12:00:00,0.16,0.71,0.5171624189615249,-0.19283758
2024-06-05 13:00:00,0.17,0.71,0.5085084801912307,-0.20149152
2024-06-05 14:00:00,0.14,0.71,0.5027991598844528,-0.20720084
2024-06-05 15:00:00,0.09,0.71,0.4992959266901016,-0.21070407
2024-06-05 16:00:00,0.07,0.7,0.4880555987358093,-0.2119444
2024-06-05 17:00:00,0.05,0.7,0.48798931837081905,-0.21201068
2024-06-05 18:00:00,0.05,0.7,0.4881408035755157,-0.2118592
2024-06-05 19:00:00,0.04,0.7,0.4961887717247009,-0.20381123
2024-06-05 20:00:00,0.03,0.7,0.5025040626525878,-0.19749594
2024-06-05 21:00:00,0.02,0.69,0.5034587705135345,-0.18654123
2024-06-05 22:00:00,0.03,0.69,0.5100486302375793,-0.17995137
2024-06-05 23:00:00,0.02,0.69,0.5204257839918136,-0.16957422
2024-06-06 00:00:00,0.02,0.69,0.5276121371984481,-0.16238786
2024-06-06 01:00:00,0.02,0.68,0.5212763327360154,-0.15872367
2024-06-06 02:00:00,0.06,0.68,0.5223841148614884,-0.15761589
2024-06-06 03:00:00,0.1,0.68,0.5224030542373658,-0.15759695
2024-06-06 04:00:00,0.1,0.68,0.5216266590356827,-0.15837334
2024-06-06 05:00:00,0.11,0.68,0.519486837387085,-0.16051316
2024-06-06 06:00:00,0.12,0.68,0.5168452191352845,-0.16315478
2024-06-06 07:00:00,0.12,0.68,0.514440290927887,-0.16555971
2024-06-06 08:00:00,0.1,0.68,0.5054833817481995,-0.17451662
2024-06-06 09:00:00,0.1,0.68,0.4988935071229935,-0.1811065
2024-06-06 10:00:00,0.1,0.67,0.4772949647903443,-0.19270504
2024-06-06 11:00:00,0.1,0.67,0.4692469966411591,-0.200753
2024-06-06 12:00:00,0.09,0.67,0.45642706573009495,-0.21357293
2024-06-06 13:00:00,0.09,0.67,0.44788674831390385,-0.22211325
2024-06-06 14:00:00,0.09,0.67,0.44262243628501896,-0.22737756
2024-06-06 15:00:00,0.07,0.67,0.44059623599052433,-0.22940376
2024-06-06 16:00:00,0.06,0.66,0.43065303921699527,-0.22934696
2024-06-06 17:00:00,0.05,0.66,0.4310507065057755,-0.2289493
2024-06-06 18:00:00,0.05,0.66,0.4306151753664017,-0.22938482
2024-06-06 19:00:00,0.04,0.66,0.4381518548727036,-0.22184815
2024-06-06 20:00:00,0.04,0.66,0.4524393713474274,-0.20756063
2024-06-06 21:00:00,0.03,0.65,0.45248512327671053,-0.19751488
2024-06-06 22:00:00,0.03,0.65,0.4583838075399399,-0.19161619
2024-06-06 23:00:00,0.03,0.65,0.4609780997037888,-0.1890219
2024-06-07 00:00:00,0.02,0.65,0.4608550161123276,-0.18914498
2024-06-07 01:00:00,0.02,0.65,0.4600502192974091,-0.18994978
2024-06-07 02:00:00,0.02,0.65,0.4590087175369263,-0.19099128
2024-06-07 03:00:00,0.02,0.64,0.44864892899990083,-0.19135107
2024-06-07 04:00:00,0.02,0.64,0.44845008790493013,-0.19154991
2024-06-07 05:00:00,0.02,0.64,0.44822286009788515,-0.19177714
2024-06-07 06:00:00,0.02,0.64,0.447332843542099,-0.19266716
2024-06-07 07:00:00,0.02,0.64,0.44552442371845247,-0.19447558
2024-06-07 08:00:00,0.01,0.64,0.4365580374002457,-0.20344196
2024-06-07 09:00:00,0.01,0.64,0.4296651923656464,-0.21033481
2024-06-07 10:00:00,0.01,0.64,0.4252340638637543,-0.21476594
2024-06-07 11:00:00,0.01,0.63,0.4056238430738449,-0.22437616
2024-06-07 12:00:00,0.01,0.63,0.3993653702735901,-0.23063463
2024-06-07 13:00:00,0.01,0.63,0.3956348943710327,-0.2343651
2024-06-07 14:00:00,0.01,0.63,0.39478275656700135,-0.23521724
2024-06-07 15:00:00,0.01,0.63,0.3957485157251358,-0.23425148
2024-06-07 16:00:00,0.01,0.63,0.397585352063179,-0.23241465
2024-06-07 17:00:00,0.01,0.62,0.38959261298179626,-0.23040739
2024-06-07 18:00:00,0.01,0.62,0.3910980474948883,-0.22890195
2024-06-07 19:00:00,0.01,0.62,0.39094656229019165,-0.22905344
2024-06-07 20:00:00,0.01,0.62,0.39772578597068786,-0.22227421
2024-06-07 21:00:00,0.01,0.62,0.40956103324890136,-0.21043897
2024-06-07 22:00:00,0.01,0.62,0.41792144894599914,-0.20207855
2024-06-07 23:00:00,0.01,0.61,0.4128827905654907,-0.19711721
2024-06-08 00:00:00,0.01,0.61,0.41519303679466246,-0.19480696
2024-06-08 01:00:00,0.01,0.61,0.4149373924732208,-0.19506261
2024-06-08 02:00:00,0.01,0.61,0.41282598733901976,-0.19717401
2024-06-08 03:00:00,0.01,0.61,0.41086606740951537,-0.19913393
2024-06-08 04:00:00,0.01,0.61,0.40973934590816496,-0.20026065
2024-06-08 05:00:00,0.01,0.61,0.40862210154533385,-0.2013779
2024-06-08 06:00:00,0.01,0.61,0.4074385768175125,-0.20256142
2024-06-08 07:00:00,0.01,0.6,0.39646335542201994,-0.20353664
2024-06-08 08:00:00,0.01,0.6,0.39594260454177854,-0.2040574
2024-06-08 09:00:00,0.01,0.6,0.3873170673847198,-0.21268293
2024-06-08 10:00:00,0.01,0.6,0.3801307141780853,-0.21986929
2024-06-08 11:00:00,0.01,0.6,0.3679640799760818,-0.23203592
2024-06-08 12:00:00,0.01,0.6,0.36011493802070615,-0.23988506
2024-06-08 13:00:00,0.01,0.6,0.3558637261390686,-0.24413627
2024-06-08 14:00:00,0.01,0.6,0.3542919963598251,-0.245708
2024-06-08 15:00:00,0.01,0.6,0.3469825446605682,-0.25301746
2024-06-08 16:00:00,0.01,0.59,0.3396620416641235,-0.25033796
2024-06-08 17:00:00,0.01,0.59,0.35041792333126065,-0.23958208
2024-06-08 18:00:00,0.01,0.59,0.3581155651807785,-0.23188443
2024-06-08 19:00:00,0.01,0.59,0.3619217836856842,-0.22807822
2024-06-08 20:00:00,0.01,0.59,0.36400478720664975,-0.22599521
2024-06-08 21:00:00,0.01,0.59,0.36543447911739346,-0.22456552
2024-06-08 22:00:00,0.02,0.59,0.36544395625591275,-0.22455604
2024-06-08 23:00:00,0.01,0.58,0.3536449986696243,-0.226355
2024-06-09 00:00:00,0.01,0.58,0.3517892229557037,-0.22821078
2024-06-09 01:00:00,0.02,0.58,0.3497062194347381,-0.23029378
2024-06-09 02:00:00,0.02,0.58,0.3470551240444183,-0.23294488
2024-06-09 03:00:00,0.02,0.58,0.3527928608655929,-0.22720714
2024-06-09 04:00:00,0.02,0.58,0.3574701416492462,-0.22252986
2024-06-09 05:00:00,0.02,0.58,0.36068932890892025,-0.21931067
2024-06-09 06:00:00,0.01,0.58,0.3627060669660568,-0.21729393
2024-06-09 07:00:00,0.01,0.57,0.35384225070476527,-0.21615775
2024-06-09 08:00:00,0.01,0.57,0.3542493802309036,-0.21575062
2024-06-09 09:00:00,0.01,0.57,0.3541357588768005,-0.21586424
2024-06-09 10:00:00,0.01,0.57,0.34572800219058986,-0.224272
2024-06-09 11:00:00,0.01,0.57,0.3389014226198196,-0.23109858
2024-06-09 12:00:00,0.01,0.57,0.3343472254276275,-0.23565277
2024-06-09 13:00:00,0.01,0.57,0.332377843260765,-0.23762216
2024-06-09 14:00:00,0.01,0.57,0.331601448059082,-0.23839855
2024-06-09 15:00:00,0.01,0.57,0.3316109102964401,-0.23838909
2024-06-09 16:00:00,0.02,0.57,0.33297433674335475,-0.23702566
2024-06-09 17:00:00,0.02,0.56,0.32516148447990423,-0.23483852
2024-06-09 18:00:00,0.03,0.56,0.32645863056182867,-0.23354137
2024-06-09 19:00:00,0.02,0.56,0.32668587327003484,-0.23331413
2024-06-09 20:00:00,0.02,0.56,0.33368286252021795,-0.22631714
2024-06-09 21:00:00,0.02,0.56,0.33809505164623266,-0.22190495
2024-06-09 22:00:00,0.03,0.56,0.33995081245899206,-0.22004919
2024-06-09 23:00:00,0.03,0.56,0.3398940092325211,-0.22010599
2024-06-10 00:00:00,0.03,0.56,0.3461619591712952,-0.21383804
2024-06-10 01:00:00,0.03,0.55,0.3409055203199387,-0.20909448
2024-06-10 02:00:00,0.03,0.55,0.3013852566480637,-0.24861474
2024-06-10 03:00:00,0.03,0.55,0.2602932929992676,-0.2897067
2024-06-10 04:00:00,0.03,0.55,0.2427108466625214,-0.30728915
2024-06-10 05:00:00,0.04,0.55,0.2596115648746491,-0.29038844
2024-06-10 06:00:00,0.04,0.56,0.29026171326637273,-0.2697383
2024-06-10 07:00:00,0.03,0.57,0.31806192517280574,-0.25193807
2024-06-10 08:00:00,0.02,0.59,0.35237784326076504,-0.23762216
2024-06-10 09:00:00,0.03,0.61,0.3756159698963165,-0.23438403
2024-06-10 10:00:00,0.03,0.62,0.3880019438266754,-0.23199806
2024-06-10 11:00:00,0.03,0.63,0.3932962614297867,-0.23670374
2024-06-10 12:00:00,0.03,0.63,0.3908345299959183,-0.23916547
2024-06-10 13:00:00,0.03,0.62,0.3810049545764923,-0.23899505
2024-06-10 14:00:00,0.02,0.62,0.3746044439077377,-0.24539556
2024-06-10 15:00:00,0.02,0.61,0.3602869516611099,-0.24971305
2024-06-10 16:00:00,0.02,0.6,0.3555323392152786,-0.24446766
2024-06-10 17:00:00,0.01,0.6,0.3612227201461792,-0.23877728
2024-06-10 18:00:00,0.01,0.59,0.35527510583400723,-0.2347249
2024-06-10 19:00:00,0.01,0.59,0.36495160698890683,-0.2250484
2024-06-10 20:00:00,0.01,0.58,0.3613426405191421,-0.21865736
2024-06-10 21:00:00,0.02,0.58,0.37168191552162166,-0.20831808
2024-06-10 22:00:00,0.01,0.58,0.3777320849895477,-0.20226792
2024-06-10 23:00:00,0.01,0.57,0.3693416786193847,-0.20065832
2024-06-11 00:00:00,0.02,0.57,0.3680161309242248,-0.20198387
2024-06-11 01:00:00,0.01,0.57,0.37361184477806086,-0.19638816
2024-06-11 02:00:00,0.01,0.57,0.3772949647903442,-0.19270504
2024-06-11 03:00:00,0.01,0.57,0.3788193535804748,-0.19118065
2024-06-11 04:00:00,0.01,0.57,0.3782039207220077,-0.19179608
2024-06-11 05:00:00,0.01,0.56,0.367162418961525,-0.19283758
2024-06-11 06:00:00,0.01,0.56,0.3659315532445908,-0.19406845
2024-06-11 07:00:00,0.01,0.56,0.36484271049499517,-0.19515729
2024-06-11 08:00:00,0.01,0.56,0.35620771110057836,-0.20379229
2024-06-11 09:00:00,0.01,0.56,0.3408502912521363,-0.21914971
2024-06-11 10:00:00,0.0,0.56,0.33017016708850866,-0.22982983
2024-06-11 11:00:00,0.01,0.56,0.3241768008470536,-0.2358232
2024-06-11 12:00:00,0.01,0.56,0.3140647685527802,-0.24593523
2024-06-11 13:00:00,0.01,0.56,0.30795776605606084,-0.25204223
2024-06-11 14:00:00,0.01,0.56,0.30477645754814153,-0.25522354
2024-06-11 15:00:00,0.01,0.55,0.2935455918312073,-0.2564544
2024-06-11 16:00:00,0.01,0.55,0.29442613124847417,-0.25557387
2024-06-11 17:00:00,0.03,0.55,0.29650913476943974,-0.25349087
2024-06-11 18:00:00,0.05,0.55,0.30688628852367406,-0.24311371
2024-06-11 19:00:00,0.05,0.55,0.31491531729698186,-0.23508468
2024-06-11 20:00:00,0.05,0.55,0.32838855981826787,-0.22161144
2024-06-11 21:00:00,0.05,0.55,0.33665429353713994,-0.2133457
2024-06-11 22:00:00,0.06,0.55,0.33981667757034306,-0.21018332
2024-06-11 23:00:00,0.07,0.54,0.32983561694622043,-0.21016438
2024-06-12 00:00:00,0.07,0.54,0.32797984123229984,-0.21202016
2024-06-12 01:00:00,0.08,0.54,0.33350927472114567,-0.20649073
2024-06-12 02:00:00,0.07,0.54,0.3376847440004349,-0.20231526
2024-06-12 03:00:00,0.07,0.54,0.3401464754343033,-0.19985352
2024-06-12 04:00:00,0.08,0.54,0.3409796887636185,-0.19902031
2024-06-12 05:00:00,0.07,0.54,0.3405914837121964,-0.19940852
2024-06-12 06:00:00,0.08,0.54,0.3384327375888825,-0.20156726
2024-06-12 07:00:00,0.08,0.54,0.3356490814685822,-0.20435092
2024-06-12 08:00:00,0.07,0.54,0.333357789516449,-0.20664221
2024-06-12 09:00:00,0.06,0.54,0.32489321470260624,-0.21510679
2024-06-12 10:00:00,0.06,0.53,0.3094395387172699,-0.22056046
2024-06-12 11:00:00,0.07,0.53,0.2995073932409287,-0.2304926
2024-06-12 12:00:00,0.08,0.53,0.29292699575424197,-0.237073
2024-06-12 13:00:00,0.07,0.53,0.29018121838569644,-0.23981878
2024-06-12 14:00:00,0.08,0.53,0.2903327035903931,-0.2396673
2024-06-12 15:00:00,0.07,0.53,0.28419731438159945,-0.24580269
2024-06-12 16:00:00,0.07,0.53,0.2880792754888535,-0.24192072
2024-06-12 17:00:00,0.07,0.53,0.2924914646148682,-0.23750854
2024-06-12 18:00:00,0.08,0.53,0.2964207667112351,-0.23357923
2024-06-12 19:00:00,0.08,0.53,0.29830492913722995,-0.23169507
2024-06-12 20:00:00,0.08,0.52,0.2958605480194092,-0.22413945
2024-06-12 21:00:00,0.07,0.52,0.3009260338544846,-0.21907397
2024-06-12 22:00:00,0.07,0.52,0.30982613980770113,-0.21017386
2024-06-12 23:00:00,0.07,0.52,0.3146833372116089,-0.20531666
2024-06-13 00:00:00,0.07,0.52,0.3162550520896912,-0.20374495
2024-06-13 01:00:00,0.07,0.52,0.3148821634054184,-0.20511784
2024-06-13 02:00:00,0.07,0.52,0.3200423312187195,-0.19995767
2024-06-13 03:00:00,0.06,0.52,0.32276916921138765,-0.19723083
2024-06-13 04:00:00,0.06,0.52,0.3211974543333054,-0.19880255
